android.accounts.IAccountManager	23	addAccountAsUser
android.accounts.IAccountManager	24	updateCredentials
android.accounts.IAccountManager	25	editProperties
android.accounts.IAccountManager	26	confirmCredentialsAsUser
android.accounts.IAccountManager	27	accountAuthenticated
android.accounts.IAccountManager	28	getAuthTokenLabel
android.accounts.IAccountManager	29	addSharedAccountsFromParentUser
android.accounts.IAccountManager	30	renameAccount
android.accounts.IAccountManager	31	getPreviousName
android.accounts.IAccountManager	32	startAddAccountSession
android.accounts.IAccountManager	33	startUpdateCredentialsSession
android.accounts.IAccountManager	34	finishSessionAsUser
android.accounts.IAccountManager	35	someUserHasAccount
android.accounts.IAccountManager	36	isCredentialsUpdateSuggested
android.accounts.IAccountManager	37	getPackagesAndVisibilityForAccount
android.accounts.IAccountManager	38	addAccountExplicitlyWithVisibility
android.accounts.IAccountManager	39	setAccountVisibility
android.accounts.IAccountManager	40	getAccountVisibility
android.accounts.IAccountManager	41	getAccountsAndVisibilityForPackage
android.accounts.IAccountManager	42	registerAccountListener
android.accounts.IAccountManager	43	unregisterAccountListener
android.accounts.IAccountManager	44	hasAccountAccess
android.accounts.IAccountManager	45	createRequestAccountAccessIntentSenderAsUser
android.accounts.IAccountManager	46	onAccountAccessed
android.accounts.IAccountManagerResponse	1	onResult
android.accounts.IAccountManagerResponse	2	onError
android.apex.IApexService	1	submitStagedSession
android.apex.IApexService	2	markStagedSessionReady
android.apex.IApexService	3	markStagedSessionSuccessful
android.apex.IApexService	4	getSessions
android.apex.IApexService	5	getStagedSessionInfo
android.apex.IApexService	6	getStagedApexInfos
android.apex.IApexService	7	getActivePackages
android.apex.IApexService	8	getAllPackages
android.apex.IApexService	9	abortStagedSession
android.apex.IApexService	10	revertActiveSessions
android.apex.IApexService	11	snapshotCeData
android.apex.IApexService	12	restoreCeData
android.apex.IApexService	13	destroyDeSnapshots
android.apex.IApexService	14	destroyCeSnapshots
android.apex.IApexService	15	destroyCeSnapshotsNotSpecified
android.apex.IApexService	16	unstagePackages
android.apex.IApexService	17	getActivePackage
android.apex.IApexService	18	stagePackages
android.apex.IApexService	19	resumeRevertIfNeeded
android.apex.IApexService	20	recollectPreinstalledData
android.apex.IApexService	21	markBootCompleted
android.apex.IApexService	22	calculateSizeForCompressedApex
android.apex.IApexService	23	reserveSpaceForCompressedApex
android.apex.IApexService	24	installAndActivatePackage
android.app.IActivityClientController	1	activityIdle
android.app.IActivityClientController	2	activityResumed
android.app.IActivityClientController	3	activityRefreshed
android.app.IActivityClientController	4	activityTopResumedStateLost
android.app.IActivityClientController	5	activityPaused
android.app.IActivityClientController	6	activityStopped
android.app.IActivityClientController	7	activityDestroyed
android.app.IActivityClientController	8	activityLocalRelaunch
android.app.IActivityClientController	9	activityRelaunched
android.app.IActivityClientController	10	reportSizeConfigurations
android.app.IActivityClientController	11	moveActivityTaskToBack
android.app.IActivityClientController	12	shouldUpRecreateTask
android.app.IActivityClientController	13	navigateUpTo
android.app.IActivityClientController	14	releaseActivityInstance
android.app.IActivityClientController	15	finishActivity
android.app.IActivityClientController	16	finishActivityAffinity
android.app.IActivityClientController	17	finishSubActivity
android.app.IActivityClientController	18	setForceSendResultForMediaProjection
android.app.IActivityClientController	19	isTopOfTask
android.app.IActivityClientController	20	willActivityBeVisible
android.app.IActivityClientController	21	getDisplayId
android.app.IActivityClientController	22	getTaskForActivity
android.app.IActivityClientController	23	getTaskConfiguration
android.app.IActivityClientController	24	getActivityTokenBelow
android.app.IActivityClientController	25	getCallingActivity
android.app.IActivityClientController	26	getCallingPackage
android.app.IActivityClientController	27	getLaunchedFromUid
android.app.IActivityClientController	28	getActivityCallerUid
android.app.IActivityClientController	29	getLaunchedFromPackage
android.app.IActivityClientController	30	getActivityCallerPackage
android.app.IActivityClientController	31	checkActivityCallerContentUriPermission
android.app.IActivityClientController	32	setRequestedOrientation
android.app.IActivityClientController	33	getRequestedOrientation
android.app.IActivityClientController	34	convertFromTranslucent
android.app.IActivityClientController	35	convertToTranslucent
android.app.IActivityClientController	36	isImmersive
android.app.IActivityClientController	37	setImmersive
android.app.IActivityClientController	38	enterPictureInPictureMode
android.app.IActivityClientController	39	setPictureInPictureParams
android.app.IActivityClientController	40	setShouldDockBigOverlays
android.app.IActivityClientController	41	toggleFreeformWindowingMode
android.app.IActivityClientController	42	requestMultiwindowFullscreen
android.app.IActivityClientController	43	startLockTaskModeByToken
android.app.IActivityClientController	44	stopLockTaskModeByToken
android.app.IActivityClientController	45	showLockTaskEscapeMessage
android.app.IActivityClientController	46	setTaskDescription
android.app.IActivityClientController	47	showAssistFromActivity
android.app.IActivityClientController	48	isRootVoiceInteraction
android.app.IActivityClientController	49	startLocalVoiceInteraction
android.app.IActivityClientController	50	stopLocalVoiceInteraction
android.app.IActivityClientController	51	setShowWhenLocked
android.app.IActivityClientController	52	setInheritShowWhenLocked
android.app.IActivityClientController	53	setTurnScreenOn
android.app.IActivityClientController	54	setAllowCrossUidActivitySwitchFromBelow
android.app.IActivityClientController	55	reportActivityFullyDrawn
android.app.IActivityClientController	56	overrideActivityTransition
android.app.IActivityClientController	57	clearOverrideActivityTransition
android.app.IActivityClientController	58	overridePendingTransition
android.app.IActivityClientController	59	setVrMode
android.app.IActivityClientController	60	setRecentsScreenshotEnabled
android.app.IActivityClientController	61	invalidateHomeTaskSnapshot
android.app.IActivityClientController	62	dismissKeyguard
android.app.IActivityClientController	63	registerRemoteAnimations
android.app.IActivityClientController	64	unregisterRemoteAnimations
android.app.IActivityClientController	65	onBackPressed
android.app.IActivityClientController	66	splashScreenAttached
android.app.IActivityClientController	67	enableTaskLocaleOverride
android.app.IActivityClientController	68	isRequestedToLaunchInTaskFragment
android.app.IActivityClientController	69	setActivityRecordInputSinkEnabled
android.app.IActivityController	1	activityStarting
android.app.IActivityController	2	activityResuming
android.app.IActivityController	3	appCrashed
android.app.IActivityController	4	appEarlyNotResponding
android.app.IActivityController	5	appNotResponding
android.app.IActivityController	6	systemNotResponding
android.app.IActivityManager	1	openContentUri
android.app.IActivityManager	2	registerUidObserver
android.app.IActivityManager	3	unregisterUidObserver
android.app.IActivityManager	4	registerUidObserverForUids
android.app.IActivityManager	5	addUidToObserver
android.app.IActivityManager	6	removeUidFromObserver
android.app.IActivityManager	7	isUidActive
android.app.IActivityManager	8	getUidProcessState
android.app.IActivityManager	9	checkPermission
android.app.IActivityManager	10	logFgsApiBegin
android.app.IActivityManager	11	logFgsApiEnd
android.app.IActivityManager	12	logFgsApiStateChanged
android.app.IActivityManager	13	handleApplicationCrash
android.app.IActivityManager	14	startActivity
android.app.IActivityManager	15	startActivityWithFeature
android.app.IActivityManager	16	unhandledBack
android.app.IActivityManager	17	finishActivity
android.app.IActivityManager	18	registerReceiver
android.app.IActivityManager	19	registerReceiverWithFeature
android.app.IActivityManager	20	unregisterReceiver
android.app.IActivityManager	21	getRegisteredIntentFilters
android.app.IActivityManager	22	broadcastIntent
android.app.IActivityManager	23	broadcastIntentWithFeature
android.app.IActivityManager	24	unbroadcastIntent
android.app.IActivityManager	25	finishReceiver
android.app.IActivityManager	26	attachApplication
android.app.IActivityManager	27	finishAttachApplication
android.app.IActivityManager	28	getTasks
android.app.IActivityManager	29	moveTaskToFront
android.app.IActivityManager	30	getTaskForActivity
android.app.IActivityManager	31	getContentProvider
android.app.IActivityManager	32	publishContentProviders
android.app.IActivityManager	33	refContentProvider
android.app.IActivityManager	34	getRunningServiceControlPanel
android.app.IActivityManager	35	startService
android.app.IActivityManager	36	stopService
android.app.IActivityManager	37	bindService
android.app.IActivityManager	38	bindServiceInstance
android.app.IActivityManager	39	updateServiceGroup
android.app.IActivityManager	40	unbindService
android.app.IActivityManager	41	publishService
android.app.IActivityManager	42	setDebugApp
android.app.IActivityManager	43	setAgentApp
android.app.IActivityManager	44	setAlwaysFinish
android.app.IActivityManager	45	startInstrumentation
android.app.IActivityManager	46	addInstrumentationResults
android.app.IActivityManager	47	finishInstrumentation
android.app.IActivityManager	48	getConfiguration
android.app.IActivityManager	49	updateConfiguration
android.app.IActivityManager	50	updateMccMncConfiguration
android.app.IActivityManager	51	stopServiceToken
android.app.IActivityManager	52	setProcessLimit
android.app.IActivityManager	53	getProcessLimit
android.app.IActivityManager	54	checkUriPermission
android.app.IActivityManager	55	checkContentUriPermissionFull
android.app.IActivityManager	56	checkUriPermissions
android.app.IActivityManager	57	grantUriPermission
android.app.IActivityManager	58	revokeUriPermission
android.app.IActivityManager	59	setActivityController
android.app.IActivityManager	60	showWaitingForDebugger
android.app.IActivityManager	61	signalPersistentProcesses
android.app.IActivityManager	62	getRecentTasks
android.app.IActivityManager	63	serviceDoneExecuting
android.app.IActivityManager	64	getIntentSender
android.app.IActivityManager	65	getIntentSenderWithFeature
android.app.IActivityManager	66	cancelIntentSender
android.app.IActivityManager	67	getInfoForIntentSender
android.app.IActivityManager	68	registerIntentSenderCancelListenerEx
android.app.IActivityManager	69	unregisterIntentSenderCancelListener
android.app.IActivityManager	70	enterSafeMode
android.app.IActivityManager	71	noteWakeupAlarm
android.app.IActivityManager	72	removeContentProvider
android.app.IActivityManager	73	setRequestedOrientation
android.app.IActivityManager	74	unbindFinished
android.app.IActivityManager	75	setProcessImportant
android.app.IActivityManager	76	setServiceForeground
android.app.IActivityManager	77	getForegroundServiceType
android.app.IActivityManager	78	moveActivityTaskToBack
android.app.IActivityManager	79	getMemoryInfo
android.app.IActivityManager	80	getProcessesInErrorState
android.app.IActivityManager	81	clearApplicationUserData
android.app.IActivityManager	82	stopAppForUser
android.app.IActivityManager	83	registerForegroundServiceObserver
android.app.IActivityManager	84	forceStopPackage
android.app.IActivityManager	85	forceStopPackageEvenWhenStopping
android.app.IActivityManager	86	killPids
android.app.IActivityManager	87	getServices
android.app.IActivityManager	88	getRunningAppProcesses
android.app.IActivityManager	89	peekService
android.app.IActivityManager	90	profileControl
android.app.IActivityManager	91	shutdown
android.app.IActivityManager	92	stopAppSwitches
android.app.IActivityManager	93	resumeAppSwitches
android.app.IActivityManager	94	bindBackupAgent
android.app.IActivityManager	95	backupAgentCreated
android.app.IActivityManager	96	unbindBackupAgent
android.app.IActivityManager	97	handleIncomingUser
android.app.IActivityManager	98	addPackageDependency
android.app.IActivityManager	99	killApplication
android.app.IActivityManager	100	closeSystemDialogs
android.app.IActivityManager	101	getProcessMemoryInfo
android.app.IActivityManager	102	killApplicationProcess
android.app.IActivityManager	103	handleApplicationWtf
android.app.IActivityManager	104	killBackgroundProcesses
android.app.IActivityManager	105	isUserAMonkey
android.app.IActivityManager	106	getRunningExternalApplications
android.app.IActivityManager	107	finishHeavyWeightApp
android.app.IActivityManager	108	handleApplicationStrictModeViolation
android.app.IActivityManager	109	registerStrictModeCallback
android.app.IActivityManager	110	isTopActivityImmersive
android.app.IActivityManager	111	crashApplicationWithType
android.app.IActivityManager	112	crashApplicationWithTypeWithExtras
android.app.IActivityManager	113	getMimeTypeFilterAsync
android.app.IActivityManager	114	dumpHeap
android.app.IActivityManager	115	isUserRunning
android.app.IActivityManager	116	setPackageScreenCompatMode
android.app.IActivityManager	117	switchUser
android.app.IActivityManager	118	getSwitchingFromUserMessage
android.app.IActivityManager	119	getSwitchingToUserMessage
android.app.IActivityManager	120	setStopUserOnSwitch
android.app.IActivityManager	121	removeTask
android.app.IActivityManager	122	registerProcessObserver
android.app.IActivityManager	123	unregisterProcessObserver
android.app.IActivityManager	124	isIntentSenderTargetedToPackage
android.app.IActivityManager	125	updatePersistentConfiguration
android.app.IActivityManager	126	updatePersistentConfigurationWithAttribution
android.app.IActivityManager	127	getProcessPss
android.app.IActivityManager	128	showBootMessage
android.app.IActivityManager	129	killAllBackgroundProcesses
android.app.IActivityManager	130	getContentProviderExternal
android.app.IActivityManager	131	removeContentProviderExternal
android.app.IActivityManager	132	removeContentProviderExternalAsUser
android.app.IActivityManager	133	getMyMemoryState
android.app.IActivityManager	134	killProcessesBelowForeground
android.app.IActivityManager	135	getCurrentUser
android.app.IActivityManager	136	getCurrentUserId
android.app.IActivityManager	137	getLaunchedFromUid
android.app.IActivityManager	138	unstableProviderDied
android.app.IActivityManager	139	isIntentSenderAnActivity
android.app.IActivityManager	140	startActivityAsUser
android.app.IActivityManager	141	startActivityAsUserWithFeature
android.app.IActivityManager	142	stopUser
android.app.IActivityManager	143	stopUserWithCallback
android.app.IActivityManager	144	stopUserExceptCertainProfiles
android.app.IActivityManager	145	stopUserWithDelayedLocking
android.app.IActivityManager	146	registerUserSwitchObserver
android.app.IActivityManager	147	unregisterUserSwitchObserver
android.app.IActivityManager	148	getRunningUserIds
android.app.IActivityManager	149	requestSystemServerHeapDump
android.app.IActivityManager	150	requestBugReport
android.app.IActivityManager	151	requestBugReportWithDescription
android.app.IActivityManager	152	requestTelephonyBugReport
android.app.IActivityManager	153	requestWifiBugReport
android.app.IActivityManager	154	requestInteractiveBugReportWithDescription
android.app.IActivityManager	155	requestInteractiveBugReport
android.app.IActivityManager	156	requestBugReportWithExtraAttachments
android.app.IActivityManager	157	requestFullBugReport
android.app.IActivityManager	158	requestRemoteBugReport
android.app.IActivityManager	159	launchBugReportHandlerApp
android.app.IActivityManager	160	getBugreportWhitelistedPackages
android.app.IActivityManager	161	getIntentForIntentSender
android.app.IActivityManager	162	getLaunchedFromPackage
android.app.IActivityManager	163	killUid
android.app.IActivityManager	164	setUserIsMonkey
android.app.IActivityManager	165	hang
android.app.IActivityManager	166	getAllRootTaskInfos
android.app.IActivityManager	167	moveTaskToRootTask
android.app.IActivityManager	168	setFocusedRootTask
android.app.IActivityManager	169	getFocusedRootTaskInfo
android.app.IActivityManager	170	restart
android.app.IActivityManager	171	performIdleMaintenance
android.app.IActivityManager	172	appNotRespondingViaProvider
android.app.IActivityManager	173	getTaskBounds
android.app.IActivityManager	174	setProcessMemoryTrimLevel
android.app.IActivityManager	175	getTagForIntentSender
android.app.IActivityManager	176	startUserInBackground
android.app.IActivityManager	177	isInLockTaskMode
android.app.IActivityManager	178	startActivityFromRecents
android.app.IActivityManager	179	startSystemLockTaskMode
android.app.IActivityManager	180	isTopOfTask
android.app.IActivityManager	181	bootAnimationComplete
android.app.IActivityManager	182	setThemeOverlayReady
android.app.IActivityManager	183	registerTaskStackListener
android.app.IActivityManager	184	unregisterTaskStackListener
android.app.IActivityManager	185	notifyCleartextNetwork
android.app.IActivityManager	186	setTaskResizeable
android.app.IActivityManager	187	resizeTask
android.app.IActivityManager	188	getLockTaskModeState
android.app.IActivityManager	189	setDumpHeapDebugLimit
android.app.IActivityManager	190	dumpHeapFinished
android.app.IActivityManager	191	updateLockTaskPackages
android.app.IActivityManager	192	noteAlarmStart
android.app.IActivityManager	193	noteAlarmFinish
android.app.IActivityManager	194	getPackageProcessState
android.app.IActivityManager	195	startBinderTracking
android.app.IActivityManager	196	stopBinderTrackingAndDump
android.app.IActivityManager	197	suppressResizeConfigChanges
android.app.IActivityManager	198	unlockUser
android.app.IActivityManager	199	unlockUser2
android.app.IActivityManager	200	killPackageDependents
android.app.IActivityManager	201	makePackageIdle
android.app.IActivityManager	202	setDeterministicUidIdle
android.app.IActivityManager	203	getMemoryTrimLevel
android.app.IActivityManager	204	isVrModePackageEnabled
android.app.IActivityManager	205	notifyLockedProfile
android.app.IActivityManager	206	startConfirmDeviceCredentialIntent
android.app.IActivityManager	207	sendIdleJobTrigger
android.app.IActivityManager	208	sendIntentSender
android.app.IActivityManager	209	isBackgroundRestricted
android.app.IActivityManager	210	setRenderThread
android.app.IActivityManager	211	setHasTopUi
android.app.IActivityManager	212	cancelTaskWindowTransition
android.app.IActivityManager	213	scheduleApplicationInfoChanged
android.app.IActivityManager	214	setPersistentVrThread
android.app.IActivityManager	215	waitForNetworkStateUpdate
android.app.IActivityManager	216	backgroundAllowlistUid
android.app.IActivityManager	217	startUserInBackgroundWithListener
android.app.IActivityManager	218	startDelegateShellPermissionIdentity
android.app.IActivityManager	219	stopDelegateShellPermissionIdentity
android.app.IActivityManager	220	getDelegatedShellPermissions
android.app.IActivityManager	221	getLifeMonitor
android.app.IActivityManager	222	startUserInForegroundWithListener
android.app.IActivityManager	223	appNotResponding
android.app.IActivityManager	224	getHistoricalProcessStartReasons
android.app.IActivityManager	225	addApplicationStartInfoCompleteListener
android.app.IActivityManager	226	removeApplicationStartInfoCompleteListener
android.app.IActivityManager	227	addStartInfoTimestamp
android.app.IActivityManager	228	reportStartInfoViewTimestamps
android.app.IActivityManager	229	getHistoricalProcessExitReasons
android.app.IActivityManager	230	killProcessesWhenImperceptible
android.app.IActivityManager	231	setActivityLocusContext
android.app.IActivityManager	232	setProcessStateSummary
android.app.IActivityManager	233	isAppFreezerSupported
android.app.IActivityManager	234	isAppFreezerEnabled
android.app.IActivityManager	235	killUidForPermissionChange
android.app.IActivityManager	236	resetAppErrors
android.app.IActivityManager	237	enableAppFreezer
android.app.IActivityManager	238	enableFgsNotificationRateLimit
android.app.IActivityManager	239	holdLock
android.app.IActivityManager	240	startProfile
android.app.IActivityManager	241	stopProfile
android.app.IActivityManager	242	queryIntentComponentsForIntentSender
android.app.IActivityManager	243	getUidProcessCapabilities
android.app.IActivityManager	244	waitForBroadcastIdle
android.app.IActivityManager	245	waitForBroadcastBarrier
android.app.IActivityManager	246	forceDelayBroadcastDelivery
android.app.IActivityManager	247	isProcessFrozen
android.app.IActivityManager	248	getBackgroundRestrictionExemptionReason
android.app.IActivityManager	249	startUserInBackgroundVisibleOnDisplay
android.app.IActivityManager	250	startProfileWithListener
android.app.IActivityManager	251	restartUserInBackground
android.app.IActivityManager	252	getDisplayIdsForStartingVisibleBackgroundUsers
android.app.IActivityManager	253	shouldServiceTimeOut
android.app.IActivityManager	254	hasServiceTimeLimitExceeded
android.app.IActivityManager	255	registerUidFrozenStateChangedCallback
android.app.IActivityManager	256	unregisterUidFrozenStateChangedCallback
android.app.IActivityManager	257	getUidFrozenState
android.app.IActivityManager	258	checkPermissionForDevice
android.app.IActivityManager	259	frozenBinderTransactionDetected
android.app.IActivityManager	260	getBindingUidProcessState
android.app.IActivityManager	261	getUidLastIdleElapsedTime
android.app.IActivityManager	262	addOverridePermissionState
android.app.IActivityManager	263	removeOverridePermissionState
android.app.IActivityManager	264	clearOverridePermissionStates
android.app.IActivityManager	265	clearAllOverridePermissionStates
android.app.IActivityManager	266	noteAppRestrictionEnabled
android.app.IActivityManager	267	refreshIntentCreatorToken
android.app.IActivityPendingResult	1	sendResult
android.app.IActivityTaskManager	1	startActivity
android.app.IActivityTaskManager	2	startActivities
android.app.IActivityTaskManager	3	startActivityAsUser
android.app.IActivityTaskManager	4	startNextMatchingActivity
android.app.IActivityTaskManager	5	startActivityIntentSender
android.app.IActivityTaskManager	6	startActivityAndWait
android.app.IActivityTaskManager	7	startActivityWithConfig
android.app.IActivityTaskManager	8	startVoiceActivity
android.app.IActivityTaskManager	9	getVoiceInteractorPackageName
android.app.IActivityTaskManager	10	startAssistantActivity
android.app.IActivityTaskManager	11	startActivityFromGameSession
android.app.IActivityTaskManager	12	startActivityFromRecents
android.app.IActivityTaskManager	13	startActivityAsCaller
android.app.IActivityTaskManager	14	preloadRecentsActivity
android.app.IActivityTaskManager	15	isActivityStartAllowedOnDisplay
android.app.IActivityTaskManager	16	unhandledBack
android.app.IActivityTaskManager	17	getActivityClientController
android.app.IActivityTaskManager	18	getFrontActivityScreenCompatMode
android.app.IActivityTaskManager	19	setFrontActivityScreenCompatMode
android.app.IActivityTaskManager	20	setFocusedTask
android.app.IActivityTaskManager	21	removeTask
android.app.IActivityTaskManager	22	removeAllVisibleRecentTasks
android.app.IActivityTaskManager	23	getTasks
android.app.IActivityTaskManager	24	moveTaskToFront
android.app.IActivityTaskManager	25	getRecentTasks
android.app.IActivityTaskManager	26	isTopActivityImmersive
